x,y,x_unit,y_unit,source_pmid,fig_ref,series,digitization_tool,date
77.9617,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
78.8288,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
79.7056,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
80.5921,103.172,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
81.4885,103.172,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
82.3948,103.586,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
83.3112,103.586,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
84.2378,104,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
85.1747,104,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
86.1221,104.414,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
87.0799,104.414,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
88.0485,104.828,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
89.0278,105.241,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
90.018,105.241,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
91.0192,105.241,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
92.0315,105.655,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
93.0551,106.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
94.0901,106.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
95.1366,106.483,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
96.1947,106.483,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
97.2646,106.897,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
98.3464,106.897,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
99.4402,107.31,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
100.546,107.31,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
101.665,107.724,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
102.795,107.724,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
103.939,108.138,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
105.095,108.138,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
106.264,108.552,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
107.445,108.552,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
108.64,108.966,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
109.849,108.966,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
111.071,109.379,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
112.306,109.379,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
113.555,109.793,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
114.818,109.793,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
116.095,110.207,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
117.386,110.207,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
118.692,110.207,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
120.012,110.621,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
121.347,110.621,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
122.696,111.034,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
124.061,111.034,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
126.836,111.448,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
128.247,111.448,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
129.673,111.862,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
131.115,111.862,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
132.574,112.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
134.048,112.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
135.539,112.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
137.047,112.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
138.571,112.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
140.112,113.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_0.5,digitize_figure.py,2026-06-25
22.8388,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
23.0929,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
23.3497,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
23.6094,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
23.872,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
24.1375,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
24.406,92.8276,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
24.6774,92.8276,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
24.9519,93.2414,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
25.2294,93.2414,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
25.51,93.2414,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
25.7937,93.2414,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
26.0806,94.8966,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
26.3707,94.8966,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
26.664,94.8966,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
26.9606,94.8966,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
27.2604,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
27.5636,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
27.8702,93.6552,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
28.1802,93.6552,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
28.4936,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
28.8105,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
29.131,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
29.455,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
29.7826,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
30.1138,94.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
30.4487,94.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
30.7874,94.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
31.1298,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
31.4761,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
31.8262,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
32.1801,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
32.538,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
32.8999,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
33.2659,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
33.6359,95.7241,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
34.01,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
34.3882,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
34.7707,94.4828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
35.1574,94.8966,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
35.5485,96.9655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
35.9438,96.9655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
36.3436,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
36.7478,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
37.1566,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
37.5698,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
37.9877,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
38.4102,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
38.8374,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
39.2694,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
39.7061,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
40.1478,95.3103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
40.5943,96.5517,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
41.0458,96.9655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
41.5023,96.9655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
41.9639,96.9655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
42.4306,96.5517,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
42.9026,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
43.3797,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
43.8622,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
44.3501,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
44.8433,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
45.3421,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
45.8464,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
46.3563,96.1379,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
46.8719,96.5517,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
47.3932,96.5517,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
47.9203,96.9655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
48.4533,96.9655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
48.9922,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
49.5371,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
50.0881,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
50.6452,96.9655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
51.2085,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
51.778,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
52.3539,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
52.9362,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
53.525,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
54.1203,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
54.7223,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
55.3309,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
55.9463,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
56.5685,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
57.1977,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
57.8339,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
58.4771,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
59.1275,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
59.7852,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
60.4501,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
61.1224,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
61.8023,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
62.4896,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
63.1847,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
63.8874,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
69.0305,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
72.9557,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
73.7672,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
74.5876,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
75.4172,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
76.256,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
77.1041,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
77.9617,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
78.8288,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
79.7056,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
80.5921,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
81.4885,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
82.3948,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
83.3112,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
84.2378,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
85.1747,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
86.1221,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
87.0799,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
88.0485,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
89.0278,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
90.018,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
91.0192,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
92.0315,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
93.0551,103.586,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
94.0901,103.586,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
95.1366,103.586,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
96.1947,103.586,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
97.2646,104,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
98.3464,103.172,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
99.4402,103.172,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
100.546,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
101.665,103.586,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
102.795,104.828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
103.939,104.828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
105.095,105.241,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
106.264,105.241,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
107.445,104,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
108.64,104,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
109.849,105.655,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
111.071,104.414,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
112.306,104.414,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
113.555,106.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
114.818,106.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
116.095,106.483,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
117.386,104,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
118.692,104.828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
120.012,104.414,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
121.347,104.414,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
122.696,106.897,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
124.061,107.31,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
125.441,107.31,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
126.836,107.724,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
128.247,104.828,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
129.673,106.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
131.115,106.069,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
132.574,105.241,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
134.048,108.138,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
135.539,108.552,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
137.047,108.552,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
138.571,105.241,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
140.112,106.483,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
141.671,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_1,digitize_figure.py,2026-06-25
22.8388,97.3793,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
23.0929,97.3793,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
23.3497,97.3793,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
23.6094,97.3793,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
23.872,97.3793,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
24.1375,97.3793,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
24.406,97.3793,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
24.6774,97.3793,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
24.9519,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
25.2294,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
25.51,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
25.7937,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
26.0806,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
26.3707,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
26.664,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
26.9606,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
27.2604,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
27.5636,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
27.8702,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
28.1802,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
28.4936,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
28.8105,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
29.131,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
29.455,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
29.7826,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
30.1138,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
30.4487,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
30.7874,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
31.1298,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
31.4761,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
31.8262,97.7931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
32.1801,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
32.538,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
32.8999,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
33.2659,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
33.6359,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
34.01,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
34.3882,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
34.7707,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
35.1574,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
35.5485,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
35.9438,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
36.3436,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
36.7478,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
37.1566,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
37.5698,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
