x,y,x_unit,y_unit,source_pmid,fig_ref,series,digitization_tool,date
85.1747,97.0345,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
86.1221,97.0345,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
87.0799,97.0345,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
88.0485,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
89.0278,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
90.018,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
91.0192,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
92.0315,98.5517,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
93.0551,98.5517,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
94.0901,98.5517,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
95.1366,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
96.1947,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
97.2646,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
98.3464,100.069,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
99.4402,100.069,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
100.546,100.069,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
101.665,100.828,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
102.795,100.828,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
103.939,100.828,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
105.095,101.586,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
106.264,101.586,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
107.445,101.586,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
108.64,102.345,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
109.849,102.345,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
111.071,103.103,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
112.306,103.103,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
113.555,103.103,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
114.818,103.862,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
116.095,103.862,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
117.386,103.862,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
118.692,104.621,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
120.012,104.621,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
121.347,105.379,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
122.696,105.379,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
124.061,106.138,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
125.441,106.138,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
126.836,106.138,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
128.247,106.897,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
129.673,106.897,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
131.115,107.655,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
132.574,107.655,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
134.048,107.655,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
135.539,108.414,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
137.047,108.414,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
138.571,109.172,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
140.112,109.172,mmol/day,mL/min,28556624,Fig 1b,SP-N_0.5,digitize_figure.py,2026-06-25
22.8388,87.1724,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
23.0929,87.1724,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
23.3497,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
23.6094,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
23.872,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
24.1375,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
24.406,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
24.6774,87.1724,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
24.9519,87.1724,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
25.2294,87.1724,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
25.51,87.1724,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
25.7937,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
26.0806,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
26.3707,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
26.664,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
26.9606,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
27.2604,87.931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
27.5636,87.931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
27.8702,87.931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
28.1802,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
28.4936,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
28.8105,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
29.131,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
29.455,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
29.7826,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
30.1138,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
30.4487,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
30.7874,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
31.1298,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
31.4761,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
31.8262,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
32.1801,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
32.538,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
32.8999,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
33.2659,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
33.6359,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
34.01,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
34.3882,88.6897,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
34.7707,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
35.1574,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
35.5485,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
35.9438,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
36.3436,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
36.7478,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
37.1566,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
37.5698,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
37.9877,89.4483,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
38.4102,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
38.8374,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
39.2694,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
39.7061,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
40.1478,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
40.5943,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
41.0458,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
41.5023,90.9655,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
41.9639,90.9655,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
42.4306,90.9655,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
42.9026,90.9655,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
43.3797,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
43.8622,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
44.3501,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
44.8433,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
45.3421,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
45.8464,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
46.3563,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
46.8719,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
47.3932,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
47.9203,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
48.4533,90.9655,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
48.9922,90.9655,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
49.5371,90.9655,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
50.0881,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
50.6452,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
51.2085,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
51.778,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
52.3539,90.2069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
52.9362,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
53.525,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
54.1203,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
54.7223,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
55.3309,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
55.9463,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
56.5685,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
57.1977,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
57.8339,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
58.4771,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
59.1275,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
59.7852,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
60.4501,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
61.1224,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
61.8023,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
62.4896,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
63.1847,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
63.8874,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
64.598,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
65.3165,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
66.0429,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
66.7775,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
67.5202,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
77.1041,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
77.9617,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
78.8288,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
79.7056,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
80.5921,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
81.4885,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
82.3948,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
83.3112,94.7586,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
84.2378,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
85.1747,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
86.1221,94,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
87.0799,94.7586,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
88.0485,94.7586,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
89.0278,94.7586,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
90.018,94.7586,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
91.0192,94.7586,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
92.0315,95.5172,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
93.0551,95.5172,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
94.0901,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
95.1366,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
96.1947,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
97.2646,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
98.3464,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
99.4402,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
100.546,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
101.665,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
102.795,96.2759,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
103.939,97.0345,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
105.095,97.0345,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
106.264,97.0345,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
107.445,97.0345,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
108.64,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
109.849,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
111.071,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
112.306,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
113.555,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
114.818,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
116.095,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
117.386,97.7931,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
118.692,98.5517,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
120.012,98.5517,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
121.347,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
122.696,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
124.061,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
125.441,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
126.836,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
128.247,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
129.673,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
131.115,99.3103,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
132.574,100.069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
134.048,100.069,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
135.539,100.828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
137.047,100.828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
138.571,100.828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
140.112,100.828,mmol/day,mL/min,28556624,Fig 1b,SP-N_1,digitize_figure.py,2026-06-25
22.8388,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
23.0929,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
23.3497,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
23.6094,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
23.872,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
24.1375,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
24.406,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
24.6774,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
24.9519,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
25.2294,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
25.51,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
25.7937,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
26.0806,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
26.3707,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
26.664,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
26.9606,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
27.2604,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
27.5636,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
27.8702,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
28.1802,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
28.4936,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
28.8105,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
29.131,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
29.455,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
29.7826,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
30.1138,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
30.4487,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
30.7874,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
31.1298,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
31.4761,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
31.8262,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
32.1801,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
32.538,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
32.8999,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
33.2659,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
33.6359,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
34.01,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
34.3882,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
34.7707,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
35.1574,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
35.5485,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
35.9438,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
36.3436,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
36.7478,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
37.1566,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
37.5698,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
37.9877,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
38.4102,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
38.8374,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
39.2694,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
39.7061,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
40.1478,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
40.5943,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
41.0458,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
41.5023,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
